"","X","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","confidentiality","informationstatus","locationsetreference","elaborateddataid","suppliercalculateddataquality","openlrbinary","predefinedlocationreference","freeflowspeed","freeflowtraveltime","traveltime","averagespeed","ID","lon","lat"
"3143",56807,1,"nl","TomTom Traffic Service","en","05/05/2016 06:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",50,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"3144",56808,1,"nl","TomTom Traffic Service","en","05/05/2016 06:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",83,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"3145",56809,1,"nl","TomTom Traffic Service","en","05/05/2016 06:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",50,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,125.51,11.1,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"3146",56810,1,"nl","TomTom Traffic Service","en","05/05/2016 06:29","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"3147",56811,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"3148",56812,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",50,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,39.46,25,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"3149",56813,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"3150",56814,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",52,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,50.07,22,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"3151",56815,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"3152",56816,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"3153",56817,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",50,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"3154",56818,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"3155",56819,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",52,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,50.89,24.9,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"3156",56820,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",50,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,19.46,25.9,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"3157",56821,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",50,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,45.08,23,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"3158",56822,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.19,21.1,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"3159",56823,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"3160",56824,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",50,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,30.44,22,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"3161",56825,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"3162",56826,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",50,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,0,0,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"3163",56827,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"3164",56828,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",79,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,43.53,12.9,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"3165",56829,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.41,17.9,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"3166",56830,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",56,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,0,0,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"3167",56831,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",50,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,21.7,30.2,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"3168",56832,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",90,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"3169",56833,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",89,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"3170",56834,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",50,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"3171",56835,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",87,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"3172",56836,1,"nl","TomTom Traffic Service","en","05/05/2016 06:43","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"3173",56837,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"3174",56838,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",87,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,43.07,22.9,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"3175",56839,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"3176",56840,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",56,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,50.3,21.9,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"3177",56841,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"3178",56842,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"3179",56843,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",87,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"3180",56844,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,1.27,19.9,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"3181",56845,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",51,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,52.58,24.1,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"3182",56846,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",87,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,23.01,21.9,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"3183",56847,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",89,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"3184",56848,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.25,20.1,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"3185",56849,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"3186",56850,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",89,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,31.89,21,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"3187",56851,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"3188",56852,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",85,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,50.24,22,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"3189",56853,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"3190",56854,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",71,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,43.2,13,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"3191",56855,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.41,17.9,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"3192",56856,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",69,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,0,0,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
"3193",56857,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4eca323ffc6ff65c1f",81,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,40.95,16,"Obfc306a19b48cb38cfd41ff9bb6",-5.35904288289376,36.1480128763382
"3194",56858,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324519b4ecb2040180d9b10",82,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0,"Obfc30f719b46dc2200509c12",-5.35601735112497,36.1473476885026
"3195",56859,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551a2150440f4ce",81,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0,"Obfc30f719b46da2c50ecff70c10",-5.35601735112497,36.1473476885026
"3196",56860,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc325019b551b304ffe8ff27b0",87,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0,"Obfc30ef19b472c300fffffffac0",-5.35618901250193,36.1474549768632
"3197",56861,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3b27702808cb3011",60,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0,"Obfc30ef19b472a394fee3037c5",-5.35618901250193,36.1474549768632
"3198",56862,1,"nl","TomTom Traffic Service","en","05/05/2016 06:59","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0,"Obfc2f2319b45db26d2d605cc14",-5.36605954167668,36.1470043657487
"3199",56863,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0,"Obfc326f19b5c3c370ffeefffbc5",-5.34794926640821,36.1546862123673
"3200",56864,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472a394fee3037c5",81,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,42.89,23,"Obfc326f19b5c3b27702808cb3011",-5.34794926640821,36.1546862123673
"3201",56865,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,0,0,"Obfc325019b551b304ffe8ff27b0",-5.34861445424391,36.1522400377457
"3202",56866,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46da2c50ecff70c10",77,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,69.28,15.9,"Obfc325019b551a2150440f4ce",-5.34861445424391,36.1522400377457
"3203",56867,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0,"Obfc324519b4ecb2040180d9b10",-5.34885048863721,36.1500728128617
"3204",56868,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0,"Obfc324519b4eca323ffc6ff65c1f",-5.34885048863721,36.1500728128617
"3205",56869,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488a294118ffc6c19",81,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,43.2,22,"Obfc324319b61b27801cfe87a5f27",-5.34889340398145,36.1560165880387
"3206",56870,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,1.32,19.1,"Obfc323319b4acc370fff4ffffc7",-5.34923672673536,36.1486995218461
"3207",56871,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446a2960d10dbca",67,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0,"Obfc323319b4aca202025089a10",-5.34923672673536,36.1486995218461
"3208",56872,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc31d219b446b3a2ff8203ac1",80,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,22.91,22,"Obfc322a19b4a4c2b0016fff8c19",-5.34942984578443,36.1485278604691
"3209",56873,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429a394ff1509ec3",82,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0,"Obfc322a19b4a4a2f5ff44ff37a7",-5.34942984578443,36.1485278604691
"3210",56874,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc315c19b429c310fffefff9c1",50,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.27,19.9,"Obfc319b19b462b292076ffc5b1a",-5.35249829289745,36.1471116541093
"3211",56875,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,0,0,"Obfc319719b461b333ff82ff87c3",-5.35258412358593,36.1470901964371
"3212",56876,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319719b461b333ff82ff87c3",81,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,31.89,21,"Obfc316519b42ab242073078c17",-5.35365700719188,36.1459100244706
"3213",56877,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,0,0,"Obfc315c19b429c310fffefff9c1",-5.35385012624095,36.1458885667985
"3214",56878,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4a2f5ff44ff37a7",80,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,50.24,22,"Obfc315c19b429a394ff1509ec3",-5.35385012624095,36.1458885667985
"3215",56879,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,0,0,"Obfc31d219b446b3a2ff8203ac1",-5.3513181209309,36.1465108392899
"3216",56880,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4aca202025089a10",60,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,43.2,13,"Obfc31d219b446a2960d10dbca",-5.3513181209309,36.1465108392899
"3217",56881,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.41,17.9,"Obfc307519b488c2100207c11",-5.35880684850045,36.1479270456498
"3218",56882,1,"nl","TomTom Traffic Service","en","05/05/2016 07:14","other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real",NA,"Obfc324319b61b27801cfe87a5f27",88,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,0,0,"Obfc307519b488a294118ffc6c19",-5.35880684850045,36.1479270456498
